Datetime,Motor current(mA),Motor Voltage(10mV),Motor electrodynamic force,Door opening time(.1s),Door closing time(.1s),Close command,Open command,DCSR,DCSL,DLSR,DLSL,Door Opened,Door Locked,Door is opening,Door is closing,Door leaf position
2023-7-5-0-35-42-612,0,2300,616,23,35,1,0,0,0,0,0,0,0,0,1,112
2023-7-5-0-35-42-632,0,2200,584,23,35,1,0,0,0,0,0,0,0,0,1,110
2023-7-5-0-35-42-652,3,2000,556,23,35,1,0,0,0,0,0,0,0,0,1,107
2023-7-5-0-35-42-672,24,2000,536,23,35,1,0,0,0,0,0,0,0,0,1,105
2023-7-5-0-35-42-692,41,2000,522,23,35,1,0,0,0,0,0,0,0,0,1,103
2023-7-5-0-35-42-712,68,2000,502,23,35,1,0,0,0,0,0,0,0,0,1,100
2023-7-5-0-35-42-732,100,2000,491,23,35,1,0,0,0,0,0,0,0,0,1,98
2023-7-5-0-35-42-752,126,2000,487,23,35,1,0,0,0,0,0,0,0,0,1,96
2023-7-5-0-35-42-772,150,2100,487,23,35,1,0,0,0,0,0,0,0,0,1,94
2023-7-5-0-35-42-792,182,2100,472,23,35,1,0,0,0,0,0,0,0,0,1,92
2023-7-5-0-35-42-812,253,2200,459,23,35,1,0,0,0,0,0,0,0,0,1,90
2023-7-5-0-35-42-832,306,2300,468,23,35,1,0,0,0,0,0,0,0,0,1,88
2023-7-5-0-35-42-852,323,2400,478,23,35,1,0,0,0,0,0,0,0,0,1,86
2023-7-5-0-35-42-872,353,2400,476,23,35,1,0,0,0,0,0,0,0,0,1,84
2023-7-5-0-35-42-892,376,2500,483,23,35,1,0,0,0,0,0,0,0,0,1,82
2023-7-5-0-35-42-912,391,2600,489,23,35,1,0,0,0,0,0,0,0,0,1,80
2023-7-5-0-35-42-932,391,2600,501,23,35,1,0,0,0,0,0,0,0,0,1,78
2023-7-5-0-35-42-952,373,2600,514,23,35,1,0,0,0,0,0,0,0,0,1,76
2023-7-5-0-35-42-972,356,2600,516,23,35,1,0,0,0,0,0,0,0,0,1,74
2023-7-5-0-35-42-992,350,2600,522,23,35,1,0,0,0,0,0,0,0,0,1,72
2023-7-5-0-35-43-12,323,2600,534,23,35,1,0,0,0,0,0,0,0,0,1,69
2023-7-5-0-35-43-32,297,2600,543,23,35,1,0,0,0,0,0,0,0,0,1,67
2023-7-5-0-35-43-52,273,2500,547,23,35,1,0,0,0,0,0,0,0,0,1,65
2023-7-5-0-35-43-72,253,2500,551,23,35,1,0,0,0,0,0,0,0,0,1,63
2023-7-5-0-35-43-92,238,2500,549,23,35,1,0,0,0,0,0,0,0,0,1,60
2023-7-5-0-35-43-112,238,2500,549,23,35,1,0,0,0,0,0,0,0,0,1,58
2023-7-5-0-35-43-132,235,2500,545,23,35,1,0,0,0,0,0,0,0,0,1,56
2023-7-5-0-35-43-152,235,2500,545,23,35,1,0,0,0,0,0,0,0,0,1,53
2023-7-5-0-35-43-172,244,2500,545,23,35,1,0,0,0,0,0,0,0,0,1,51
2023-7-5-0-35-43-192,259,2500,533,23,35,1,0,0,0,0,0,0,0,0,1,49
2023-7-5-0-35-43-212,270,2500,535,23,35,1,0,0,0,0,0,0,0,0,1,46
2023-7-5-0-35-43-232,279,2500,539,23,35,1,0,0,0,0,0,0,0,0,1,44
2023-7-5-0-35-43-252,282,2500,541,23,35,1,0,0,0,0,0,0,0,0,1,42
2023-7-5-0-35-43-272,279,2500,547,23,35,1,0,0,0,0,0,0,0,0,1,40
2023-7-5-0-35-43-292,276,2500,543,23,35,1,0,0,0,0,0,0,0,0,1,37
2023-7-5-0-35-43-312,279,2500,547,23,35,1,0,0,0,0,0,0,0,0,1,35
2023-7-5-0-35-43-332,279,2500,543,23,35,1,0,0,0,0,0,0,0,0,1,33
2023-7-5-0-35-43-352,291,2500,541,23,35,1,0,0,0,0,0,0,0,0,1,30
2023-7-5-0-35-43-372,303,2600,539,23,35,1,0,0,0,0,0,0,0,0,1,28
2023-7-5-0-35-43-392,315,2600,540,23,35,1,0,0,0,0,0,0,0,0,1,26
2023-7-5-0-35-43-412,309,2600,544,23,35,1,0,0,0,0,0,0,0,0,1,24
2023-7-5-0-35-43-432,294,2600,547,23,35,1,0,0,0,0,0,0,0,0,1,21
2023-7-5-0-35-43-452,279,2600,559,23,35,1,0,0,0,0,0,0,0,0,1,19
2023-7-5-0-35-43-472,259,2500,553,23,35,1,0,0,0,0,0,0,0,0,1,17
2023-7-5-0-35-43-492,265,2500,553,23,35,1,0,0,0,0,0,0,0,0,1,14
2023-7-5-0-35-43-512,303,2500,527,23,35,1,0,0,0,0,0,0,0,0,1,12
2023-7-5-0-35-43-532,558,2700,431,23,35,1,0,1,1,0,0,0,0,0,1,10
2023-7-5-0-35-43-552,1058,3300,342,23,35,1,0,1,1,0,0,0,0,0,1,8
2023-7-5-0-35-43-572,1611,4200,293,23,35,1,0,1,1,0,0,0,0,0,1,6
2023-7-5-0-35-43-592,1740,5000,425,23,35,1,0,1,1,0,0,0,0,0,1,5
2023-7-5-0-35-43-612,1749,4700,349,23,35,1,0,1,1,0,0,0,0,0,1,3
2023-7-5-0-35-43-632,2093,5100,269,23,35,1,0,1,1,0,0,0,0,0,1,1
2023-7-5-0-35-43-652,2069,4300,65,23,35,1,0,1,1,1,0,0,0,0,1,0
2023-7-5-0-35-43-672,1693,3300,0,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-35-43-692,1649,3400,47,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-35-43-712,1749,3600,49,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-35-43-732,1843,3700,28,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-35-43-752,1896,3700,0,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-35-43-772,1922,3700,0,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-35-43-792,1943,3800,0,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-35-43-812,1958,3800,0,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-35-43-832,1969,3800,0,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-35-43-852,1978,3800,0,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-35-43-872,1987,3800,0,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-35-43-892,1993,3800,0,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-35-43-912,1993,3800,0,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-35-43-932,1999,3800,0,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-36-41-950,115,400,53,24,35,1,0,0,0,0,0,0,0,0,1,700
2023-7-5-0-36-41-970,135,600,93,24,35,1,0,0,0,0,0,0,0,0,1,700
2023-7-5-0-36-41-990,182,700,109,24,35,1,0,0,0,0,0,0,0,0,1,700
2023-7-5-0-36-42-10,323,1000,115,24,35,1,0,0,0,0,0,0,0,0,1,699
2023-7-5-0-36-42-30,503,1500,151,24,35,1,0,0,0,0,0,0,0,0,1,699
2023-7-5-0-36-42-50,661,2000,193,24,35,1,0,0,0,0,0,0,0,0,1,698
2023-7-5-0-36-42-70,823,2500,256,24,35,1,0,0,0,0,0,0,0,0,1,697
2023-7-5-0-36-42-90,961,3100,344,24,35,1,0,0,0,0,0,0,0,0,1,696
2023-7-5-0-36-42-110,1126,3700,419,24,35,1,0,0,0,0,0,0,0,0,1,695
2023-7-5-0-36-42-130,1290,4400,509,24,35,1,0,0,0,0,0,0,0,0,1,693
2023-7-5-0-36-42-150,1382,5000,632,24,35,1,0,0,0,0,0,0,0,0,1,691
2023-7-5-0-36-42-170,1437,5500,733,24,35,1,0,0,0,0,0,0,0,0,1,689
2023-7-5-0-36-42-190,1426,5900,847,24,35,1,0,0,0,0,0,0,0,0,1,686
2023-7-5-0-36-42-210,1340,6200,954,24,35,1,0,0,0,0,0,0,0,0,1,682
2023-7-5-0-36-42-230,1196,6200,1050,24,35,1,0,0,0,0,0,0,0,0,1,678
2023-7-5-0-36-42-250,994,6100,1134,24,35,1,0,0,0,0,0,0,0,0,1,674
2023-7-5-0-36-42-270,782,6000,1200,24,35,1,0,0,0,0,0,0,0,0,1,669
2023-7-5-0-36-42-290,588,5800,1242,24,35,1,0,0,0,0,0,0,0,0,1,664
2023-7-5-0-36-42-310,441,5600,1278,24,35,1,0,0,0,0,0,0,0,0,1,659
2023-7-5-0-36-42-330,329,5500,1293,24,35,1,0,0,0,0,0,0,0,0,1,654
2023-7-5-0-36-42-350,256,5400,1308,24,35,1,0,0,0,0,0,0,0,0,1,648
2023-7-5-0-36-42-370,212,5300,1306,24,35,1,0,0,0,0,0,0,0,0,1,643
2023-7-5-0-36-42-390,194,5200,1306,24,35,1,0,0,0,0,0,0,0,0,1,637
2023-7-5-0-36-42-410,185,5200,1309,24,35,1,0,0,0,0,0,0,0,0,1,632
2023-7-5-0-36-42-430,182,5200,1301,24,35,1,0,0,0,0,0,0,0,0,1,626
2023-7-5-0-36-42-450,197,5200,1298,24,35,1,0,0,0,0,0,0,0,0,1,621
2023-7-5-0-36-42-470,215,5200,1290,24,35,1,0,0,0,0,0,0,0,0,1,615
2023-7-5-0-36-42-490,220,5300,1302,24,35,1,0,0,0,0,0,0,0,0,1,610
2023-7-5-0-36-42-510,220,5300,1298,24,35,1,0,0,0,0,0,0,0,0,1,604
2023-7-5-0-36-42-530,235,5300,1290,24,35,1,0,0,0,0,0,0,0,0,1,599
2023-7-5-0-36-42-550,247,5300,1292,24,35,1,0,0,0,0,0,0,0,0,1,593
2023-7-5-0-36-42-570,250,5300,1304,24,35,1,0,0,0,0,0,0,0,0,1,588
2023-7-5-0-36-42-590,265,5300,1294,24,35,1,0,0,0,0,0,0,0,0,1,582
2023-7-5-0-36-42-610,285,5300,1289,24,35,1,0,0,0,0,0,0,0,0,1,577
2023-7-5-0-36-42-630,309,5400,1289,24,35,1,0,0,0,0,0,0,0,0,1,571
2023-7-5-0-36-42-650,317,5400,1295,24,35,1,0,0,0,0,0,0,0,0,1,566
2023-7-5-0-36-42-670,326,5500,1299,24,35,1,0,0,0,0,0,0,0,0,1,560
2023-7-5-0-36-42-690,320,5500,1303,24,35,1,0,0,0,0,0,0,0,0,1,555
2023-7-5-0-36-42-710,320,5500,1299,24,35,1,0,0,0,0,0,0,0,0,1,549
2023-7-5-0-36-42-730,312,5500,1313,24,35,1,0,0,0,0,0,0,0,0,1,544
2023-7-5-0-36-42-750,291,5500,1317,24,35,1,0,0,0,0,0,0,0,0,1,538
2023-7-5-0-36-42-770,279,5500,1320,24,35,1,0,0,0,0,0,0,0,0,1,533
2023-7-5-0-36-42-790,270,5400,1320,24,35,1,0,0,0,0,0,0,0,0,1,527
2023-7-5-0-36-42-810,256,5400,1328,24,35,1,0,0,0,0,0,0,0,0,1,522
2023-7-5-0-36-42-830,253,5400,1320,24,35,1,0,0,0,0,0,0,0,0,1,516
2023-7-5-0-36-42-850,256,5400,1320,24,35,1,0,0,0,0,0,0,0,0,1,510
2023-7-5-0-36-42-870,250,5400,1320,24,35,1,0,0,0,0,0,0,0,0,1,505
2023-7-5-0-36-42-890,253,5400,1320,24,35,1,0,0,0,0,0,0,0,0,1,499
2023-7-5-0-36-42-910,253,5400,1320,24,35,1,0,0,0,0,0,0,0,0,1,494
2023-7-5-0-36-42-930,253,5400,1320,24,35,1,0,0,0,0,0,0,0,0,1,488
2023-7-5-0-36-42-950,259,5400,1314,24,35,1,0,0,0,0,0,0,0,0,1,483
2023-7-5-0-36-42-970,267,5400,1318,24,35,1,0,0,0,0,0,0,0,0,1,477
2023-7-5-0-36-42-990,265,5400,1318,24,35,1,0,0,0,0,0,0,0,0,1,471
2023-7-5-0-36-43-10,265,5400,1318,24,35,1,0,0,0,0,0,0,0,0,1,466
2023-7-5-0-36-43-30,270,5400,1312,24,35,1,0,0,0,0,0,0,0,0,1,460
2023-7-5-0-36-43-50,270,5400,1320,24,35,1,0,0,0,0,0,0,0,0,1,455
2023-7-5-0-36-43-70,262,5400,1322,24,35,1,0,0,0,0,0,0,0,0,1,449
2023-7-5-0-36-43-90,262,5400,1318,24,35,1,0,0,0,0,0,0,0,0,1,444
2023-7-5-0-36-43-110,262,5400,1322,24,35,1,0,0,0,0,0,0,0,0,1,438
2023-7-5-0-36-43-130,262,5400,1318,24,35,1,0,0,0,0,0,0,0,0,1,432
2023-7-5-0-36-43-150,265,5400,1318,24,35,1,0,0,0,0,0,0,0,0,1,427
2023-7-5-0-36-43-170,267,5400,1322,24,35,1,0,0,0,0,0,0,0,0,1,421
2023-7-5-0-36-43-190,267,5400,1322,24,35,1,0,0,0,0,0,0,0,0,1,416
2023-7-5-0-36-43-210,270,5400,1320,24,35,1,0,0,0,0,0,0,0,0,1,410
2023-7-5-0-36-43-230,270,5500,1324,24,35,1,0,0,0,0,0,0,0,0,1,404
2023-7-5-0-36-43-250,265,5400,1322,24,35,1,0,0,0,0,0,0,0,0,1,399
2023-7-5-0-36-43-270,267,5400,1322,24,35,1,0,0,0,0,0,0,0,0,1,393
2023-7-5-0-36-43-290,262,5400,1322,24,35,1,0,0,0,0,0,0,0,0,1,388
2023-7-5-0-36-43-310,262,5400,1322,24,35,1,0,0,0,0,0,0,0,0,1,382
2023-7-5-0-36-43-330,262,5400,1322,24,35,1,0,0,0,0,0,0,0,0,1,376
2023-7-5-0-36-43-350,259,5400,1326,24,35,1,0,0,0,0,0,0,0,0,1,371
2023-7-5-0-36-43-370,253,5400,1328,24,35,1,0,0,0,0,0,0,0,0,1,365
2023-7-5-0-36-43-390,256,5400,1324,24,35,1,0,0,0,0,0,0,0,0,1,360
2023-7-5-0-36-43-410,256,5400,1324,24,35,1,0,0,0,0,0,0,0,0,1,354
2023-7-5-0-36-43-430,250,5400,1324,24,35,1,0,0,0,0,0,0,0,0,1,348
2023-7-5-0-36-43-450,256,5400,1324,24,35,1,0,0,0,0,0,0,0,0,1,343
2023-7-5-0-36-43-470,262,5400,1322,24,35,1,0,0,0,0,0,0,0,0,1,337
2023-7-5-0-36-43-490,262,5400,1326,24,35,1,0,0,0,0,0,0,0,0,1,332
2023-7-5-0-36-43-510,265,5400,1322,24,35,1,0,0,0,0,0,0,0,0,1,326
2023-7-5-0-36-43-530,265,5400,1322,24,35,1,0,0,0,0,0,0,0,0,1,321
2023-7-5-0-36-43-550,262,5400,1326,24,35,1,0,0,0,0,0,0,0,0,1,315
2023-7-5-0-36-43-570,262,5400,1322,24,35,1,0,0,0,0,0,0,0,0,1,309
2023-7-5-0-36-43-590,265,5400,1322,24,35,1,0,0,0,0,0,0,0,0,1,304
2023-7-5-0-36-43-610,265,5400,1322,24,35,1,0,0,0,0,0,0,0,0,1,298
2023-7-5-0-36-43-630,253,5400,1328,24,35,1,0,0,0,0,0,0,0,0,1,293
2023-7-5-0-36-43-650,250,5400,1320,24,35,1,0,0,0,0,0,0,0,0,1,287
2023-7-5-0-36-43-670,250,5400,1320,24,35,1,0,0,0,0,0,0,0,0,1,281
2023-7-5-0-36-43-690,232,5400,1332,24,35,1,0,0,0,0,0,0,0,0,1,276
2023-7-5-0-36-43-710,229,5300,1316,24,35,1,0,0,0,0,0,0,0,0,1,270
2023-7-5-0-36-43-730,232,5300,1312,24,35,1,0,0,0,0,0,0,0,0,1,265
2023-7-5-0-36-43-750,229,5300,1312,24,35,1,0,0,0,0,0,0,0,0,1,259
2023-7-5-0-36-43-770,223,5300,1304,24,35,1,0,0,0,0,0,0,0,0,1,254
2023-7-5-0-36-43-790,229,5300,1296,24,35,1,0,0,0,0,0,0,0,0,1,248
2023-7-5-0-36-43-810,223,5300,1292,24,35,1,0,0,0,0,0,0,0,0,1,242
2023-7-5-0-36-43-830,215,5200,1286,24,35,1,0,0,0,0,0,0,0,0,1,237
2023-7-5-0-36-43-850,212,5200,1278,24,35,1,0,0,0,0,0,0,0,0,1,232
2023-7-5-0-36-43-870,203,5100,1272,24,35,1,0,0,0,0,0,0,0,0,1,226
2023-7-5-0-36-43-890,188,5100,1266,24,35,1,0,0,0,0,0,0,0,0,1,221
2023-7-5-0-36-43-910,173,5000,1259,24,35,1,0,0,0,0,0,0,0,0,1,215
2023-7-5-0-36-43-930,168,4900,1231,24,35,1,0,0,0,0,0,0,0,0,1,210
2023-7-5-0-36-43-950,165,4800,1211,24,35,1,0,0,0,0,0,0,0,0,1,205
2023-7-5-0-36-43-970,162,4800,1197,24,35,1,0,0,0,0,0,0,0,0,1,200
2023-7-5-0-36-43-990,144,4700,1175,24,35,1,0,0,0,0,0,0,0,0,1,195
2023-7-5-0-36-44-10,123,4600,1163,24,35,1,0,0,0,0,0,0,0,0,1,190
2023-7-5-0-36-44-30,100,4500,1147,24,35,1,0,0,0,0,0,0,0,0,1,185
2023-7-5-0-36-44-50,82,4300,1122,24,35,1,0,0,0,0,0,0,0,0,1,180
2023-7-5-0-36-44-70,68,4200,1098,24,35,1,0,0,0,0,0,0,0,0,1,175
2023-7-5-0-36-44-90,56,4100,1072,24,35,1,0,0,0,0,0,0,0,0,1,170
2023-7-5-0-36-44-110,44,4000,1054,24,35,1,0,0,0,0,0,0,0,0,1,166
2023-7-5-0-36-44-130,26,3900,1040,24,35,1,0,0,0,0,0,0,0,0,1,161
2023-7-5-0-36-44-150,12,3800,1014,24,35,1,0,0,0,0,0,0,0,0,1,157
2023-7-5-0-36-44-170,6,3600,984,24,35,1,0,0,0,0,0,0,0,0,1,153
2023-7-5-0-36-44-190,0,3600,956,24,35,1,0,0,0,0,0,0,0,0,1,148
2023-7-5-0-36-44-210,0,3400,916,24,35,1,0,0,0,0,0,0,0,0,1,144
2023-7-5-0-36-44-230,0,3300,892,24,35,1,0,0,0,0,0,0,0,0,1,140
2023-7-5-0-36-44-250,0,3200,864,24,35,1,0,0,0,0,0,0,0,0,1,137
2023-7-5-0-36-44-270,0,3100,840,24,35,1,0,0,0,0,0,0,0,0,1,133
2023-7-5-0-36-44-290,0,3000,796,24,35,1,0,0,0,0,0,0,0,0,1,129
2023-7-5-0-36-44-310,0,2800,764,24,35,1,0,0,0,0,0,0,0,0,1,126
2023-7-5-0-36-44-330,0,2700,740,24,35,1,0,0,0,0,0,0,0,0,1,123
2023-7-5-0-36-44-350,0,2700,720,24,35,1,0,0,0,0,0,0,0,0,1,120
2023-7-5-0-36-44-370,0,2500,684,24,35,1,0,0,0,0,0,0,0,0,1,117
2023-7-5-0-36-44-390,0,2400,648,24,35,1,0,0,0,0,0,0,0,0,1,114
2023-7-5-0-36-44-410,0,2300,616,24,35,1,0,0,0,0,0,0,0,0,1,111
2023-7-5-0-36-44-430,0,2200,588,24,35,1,0,0,0,0,0,0,0,0,1,108
2023-7-5-0-36-44-450,0,2100,556,24,35,1,0,0,0,0,0,0,0,0,1,106
2023-7-5-0-36-44-470,21,2000,546,24,35,1,0,0,0,0,0,0,0,0,1,103
2023-7-5-0-36-44-490,41,2000,522,24,35,1,0,0,0,0,0,0,0,0,1,101
2023-7-5-0-36-44-510,68,2000,506,24,35,1,0,0,0,0,0,0,0,0,1,99
2023-7-5-0-36-44-530,97,2000,487,24,35,1,0,0,0,0,0,0,0,0,1,97
2023-7-5-0-36-44-550,126,2000,487,24,35,1,0,0,0,0,0,0,0,0,1,95
2023-7-5-0-36-44-570,150,2100,487,24,35,1,0,0,0,0,0,0,0,0,1,92
2023-7-5-0-36-44-590,197,2100,470,24,35,1,0,0,0,0,0,0,0,0,1,90
2023-7-5-0-36-44-610,265,2200,458,24,35,1,0,0,0,0,0,0,0,0,1,88
2023-7-5-0-36-44-630,306,2300,465,24,35,1,0,0,0,0,0,0,0,0,1,86
2023-7-5-0-36-44-650,329,2400,477,24,35,1,0,0,0,0,0,0,0,0,1,84
2023-7-5-0-36-44-670,353,2400,477,24,35,1,0,0,0,0,0,0,0,0,1,82
2023-7-5-0-36-44-690,370,2500,487,24,35,1,0,0,0,0,0,0,0,0,1,80
2023-7-5-0-36-44-710,385,2500,492,24,35,1,0,0,0,0,0,0,0,0,1,78
2023-7-5-0-36-44-730,382,2600,500,24,35,1,0,0,0,0,0,0,0,0,1,76
2023-7-5-0-36-44-750,367,2600,511,24,35,1,0,0,0,0,0,0,0,0,1,74
2023-7-5-0-36-44-770,350,2600,519,24,35,1,0,0,0,0,0,0,0,0,1,72
2023-7-5-0-36-44-790,341,2600,515,24,35,1,0,0,0,0,0,0,0,0,1,70
2023-7-5-0-36-44-810,332,2600,529,24,35,1,0,0,0,0,0,0,0,0,1,68
2023-7-5-0-36-44-830,306,2600,537,24,35,1,0,0,0,0,0,0,0,0,1,65
2023-7-5-0-36-44-850,282,2600,545,24,35,1,0,0,0,0,0,0,0,0,1,63
2023-7-5-0-36-44-870,259,2500,550,24,35,1,0,0,0,0,0,0,0,0,1,61
2023-7-5-0-36-44-890,244,2500,558,24,35,1,0,0,0,0,0,0,0,0,1,59
2023-7-5-0-36-44-910,238,2500,546,24,35,1,0,0,0,0,0,0,0,0,1,56
2023-7-5-0-36-44-930,238,2500,550,24,35,1,0,0,0,0,0,0,0,0,1,54
2023-7-5-0-36-44-950,235,2500,550,24,35,1,0,0,0,0,0,0,0,0,1,52
2023-7-5-0-36-44-970,244,2500,546,24,35,1,0,0,0,0,0,0,0,0,1,49
2023-7-5-0-36-44-990,259,2500,538,24,35,1,0,0,0,0,0,0,0,0,1,47
2023-7-5-0-36-45-10,273,2500,536,24,35,1,0,0,0,0,0,0,0,0,1,45
2023-7-5-0-36-45-30,282,2500,533,24,35,1,0,0,0,0,0,0,0,0,1,42
2023-7-5-0-36-45-50,288,2500,541,24,35,1,0,0,0,0,0,0,0,0,1,40
2023-7-5-0-36-45-70,285,2500,541,24,35,1,0,0,0,0,0,0,0,0,1,38
2023-7-5-0-36-45-90,285,2500,541,24,35,1,0,0,0,0,0,0,0,0,1,36
2023-7-5-0-36-45-110,288,2500,541,24,35,1,0,0,0,0,0,0,0,0,1,33
2023-7-5-0-36-45-130,291,2500,541,24,35,1,0,0,0,0,0,0,0,0,1,31
2023-7-5-0-36-45-150,303,2600,539,24,35,1,0,0,0,0,0,0,0,0,1,29
2023-7-5-0-36-45-170,317,2600,535,24,35,1,0,0,0,0,0,0,0,0,1,26
2023-7-5-0-36-45-190,323,2600,543,24,35,1,0,0,0,0,0,0,0,0,1,24
2023-7-5-0-36-45-210,317,2600,543,24,35,1,0,0,0,0,0,0,0,0,1,22
2023-7-5-0-36-45-230,303,2600,555,24,35,1,0,0,0,0,0,0,0,0,1,20
2023-7-5-0-36-45-250,279,2600,564,24,35,1,0,0,0,0,0,0,0,0,1,17
2023-7-5-0-36-45-270,262,2500,554,24,35,1,0,0,0,0,0,0,0,0,1,15
2023-7-5-0-36-45-290,279,2500,544,24,35,1,0,0,0,0,0,0,0,0,1,13
2023-7-5-0-36-45-310,400,2600,484,24,35,1,0,1,1,0,0,0,0,0,1,10
2023-7-5-0-36-45-330,823,3000,376,24,35,1,0,1,1,0,0,0,0,0,1,8
2023-7-5-0-36-45-350,1370,3800,310,24,35,1,0,1,1,0,0,0,0,0,1,6
2023-7-5-0-36-45-370,1772,4700,342,24,35,1,0,1,1,0,0,0,0,0,1,5
2023-7-5-0-36-45-390,1584,4800,480,24,35,1,0,1,1,0,0,0,0,0,1,4
2023-7-5-0-36-45-410,1984,5000,303,24,35,1,0,1,1,0,0,0,0,0,1,2
2023-7-5-0-36-45-430,2108,4700,156,24,34,1,0,1,1,0,0,0,0,0,1,0
2023-7-5-0-36-45-450,1969,4100,78,24,34,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-36-45-470,1934,4000,60,24,34,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-36-45-490,1958,3900,40,24,34,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-36-45-510,1975,3900,0,24,34,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-36-45-530,1987,3900,0,24,34,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-36-45-550,1993,3900,0,24,34,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-36-45-570,1996,3900,0,24,34,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-36-45-590,1999,3900,0,24,34,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-36-45-610,1999,3800,0,24,34,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-36-45-630,1999,3800,0,24,34,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-37-13-423,56,200,0,23,35,1,0,0,0,0,0,0,0,0,1,700
2023-7-5-0-37-13-443,126,400,59,23,35,1,0,0,0,0,0,0,0,0,1,700
2023-7-5-0-37-13-463,150,600,93,23,35,1,0,0,0,0,0,0,0,0,1,700
2023-7-5-0-37-13-483,209,800,108,23,35,1,0,0,0,0,0,0,0,0,1,699
2023-7-5-0-37-13-503,344,1100,113,23,35,1,0,0,0,0,0,0,0,0,1,699
2023-7-5-0-37-13-523,514,1600,145,23,35,1,0,0,0,0,0,0,0,0,1,698
2023-7-5-0-37-13-543,717,2100,174,23,35,1,0,0,0,0,0,0,0,0,1,698
2023-7-5-0-37-13-563,899,2700,235,23,35,1,0,0,0,0,0,0,0,0,1,697
2023-7-5-0-37-13-583,1049,3300,298,23,35,1,0,0,0,0,0,0,0,0,1,696
2023-7-5-0-37-13-603,1182,3900,385,23,35,1,0,0,0,0,0,0,0,0,1,694
2023-7-5-0-37-13-623,1299,4500,479,23,35,1,0,0,0,0,0,0,0,0,1,693
2023-7-5-0-37-13-643,1376,5000,581,23,35,1,0,0,0,0,0,0,0,0,1,691
2023-7-5-0-37-13-663,1411,5500,697,23,35,1,0,0,0,0,0,0,0,0,1,688
2023-7-5-0-37-13-683,1417,5900,797,23,35,1,0,0,0,0,0,0,0,0,1,685
2023-7-5-0-37-13-703,1370,6200,904,23,35,1,0,0,0,0,0,0,0,0,1,682
2023-7-5-0-37-13-723,1255,6300,1002,23,35,1,0,0,0,0,0,0,0,0,1,678
2023-7-5-0-37-13-743,1085,6300,1074,23,35,1,0,0,0,0,0,0,0,0,1,673
2023-7-5-0-37-13-763,897,6100,1139,23,35,1,0,0,0,0,0,0,0,0,1,669
2023-7-5-0-37-13-783,708,5900,1197,23,35,1,0,0,0,0,0,0,0,0,1,664
2023-7-5-0-37-13-803,532,5700,1240,23,35,1,0,0,0,0,0,0,0,0,1,659
2023-7-5-0-37-13-823,403,5500,1260,23,35,1,0,0,0,0,0,0,0,0,1,654
2023-7-5-0-37-13-843,309,5400,1281,23,35,1,0,0,0,0,0,0,0,0,1,648
2023-7-5-0-37-13-863,232,5300,1303,23,35,1,0,0,0,0,0,0,0,0,1,643
2023-7-5-0-37-13-883,188,5200,1291,23,35,1,0,0,0,0,0,0,0,0,1,637
2023-7-5-0-37-13-903,182,5100,1278,23,35,1,0,0,0,0,0,0,0,0,1,632
2023-7-5-0-37-13-923,185,5100,1278,23,35,1,0,0,0,0,0,0,0,0,1,627
2023-7-5-0-37-13-943,185,5100,1278,23,35,1,0,0,0,0,0,0,0,0,1,621
2023-7-5-0-37-13-963,188,5100,1271,23,35,1,0,0,0,0,0,0,0,0,1,616
2023-7-5-0-37-13-983,215,5100,1262,23,35,1,0,0,0,0,0,0,0,0,1,610
2023-7-5-0-37-14-3,244,5200,1257,23,35,1,0,0,0,0,0,0,0,0,1,605
2023-7-5-0-37-14-23,273,5200,1253,23,35,1,0,0,0,0,0,0,0,0,1,600
2023-7-5-0-37-14-43,297,5300,1256,23,35,1,0,0,0,0,0,0,0,0,1,595
2023-7-5-0-37-14-63,303,5300,1264,23,35,1,0,0,0,0,0,0,0,0,1,589
